CODIGO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
12-05-0111-46;SAN MARCOS;SAN MIGUEL IXTAHUACAN;COLEGIO VELÁSQUEZ;SIMEON JACOBO PEREZ DOMINGO;EULALIA ELSA VELÁSQUEZ HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-05-0112-46;SAN MARCOS;SAN MIGUEL IXTAHUACAN;COLEGIO VELÁSQUEZ;SIMEÓN JACOBO PÉREZ DOMINGO;EULALIA ELSA VELÁSQUEZ HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);SAN MARCOS
12-05-4736-46;SAN MARCOS;SAN MIGUEL IXTAHUACAN;INSTITUTO DIVERSIFICADO DE MAGISTERIO BILINGUE POR COOPERATIVA;SIMEÓN JACOBO PÉREZ DOMINGO;ESDRAS GUDIEL DOMINGO BÁMACA;DIVERSIFICADO;COOPERATIVA;URBANA;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0006-46;SAN MARCOS;CONCEPCION TUTUAPA;"INSTITUTO TECNOLÓGICO PARTICULAR MIXTO ""CONCEPCIÓN""";MISAEL ELICEO MORALES RAMOS;GLADIS YOLANDA ALMENGOR OROZCO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-06-0079-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;MISAEL ELICEO MORALES RAMOS;INGRID LIZBETH TOMÁS DE LEÓN;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0084-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;MISAEL ELICEO MORALES RAMOS;---;DIVERSIFICADO;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0097-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO TECNOLOGICO PARTICULAR MIXTO CONCEPCION;MISAEL ELICEO MORALES RAMOS;GLADIS YOLANDA ALMENGOR OROZCO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-06-0098-46;SAN MARCOS;CONCEPCION TUTUAPA;"INSTITUTO TECNOLÓGICO PARTICULAR MIXTO ""CONCEPCIÓN""";MISAEL ELICEO MORALES RAMOS;GLADIS YOLANDA ALMENGOR OROZCO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);SAN MARCOS
12-06-0104-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA;RICARDO HUGO MENDEZ PEREZ;ELICÉO TOMÁS PÉREZ;DIVERSIFICADO;COOPERATIVA;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0118-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;FEDERICO RAMÍREZ TOMÁS;LUCÍA FILOMENA PÉREZ TOMÁS;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0119-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;FIDEL MELECIO MÉNDEZ PÉREZ;JUAN JOAQUIN DOMINGO MORALES;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0120-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO NORMAL MIXTO DEL ALTIPLANO MARQUENSE;MISAEL ELICEO MORALES RAMOS;JULIO CESAR PEREZ RODRIGUEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;BILINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0123-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;CARLOS RAMÍREZ MORALES;ARNULFO CÉSAR MÉNDEZ PÉREZ;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0126-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA;WILFADO ONASES DÍAZ MACARIO;ARMANDO HILARIO MACARIO DE LEÓN;DIVERSIFICADO;COOPERATIVA;RURAL;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0127-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA;MISAEL ELICEO MORALES RAMOS;AGUILEO MORALES RAMOS;DIVERSIFICADO;COOPERATIVA;RURAL;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0134-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA;RICARDO HUGO MENDEZ PEREZ;GUSTAVO RODERICO REYNOSO PÉREZ;DIVERSIFICADO;COOPERATIVA;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0135-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA;MAGDALI BLANCA LAINEZ VÁSQUEZ DE DÍAZ;EVARISTO FIDEL JERONIMO RAMIREZ;DIVERSIFICADO;COOPERATIVA;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0136-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA;FEDERICO RAMÍREZ TOMÁS;BOANERGES REYNOSO MÉNDEZ;DIVERSIFICADO;COOPERATIVA;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0143-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA;FIDEL MELECIO MÉNDEZ PÉREZ;ADULFO VÁSQUEZ SIMÓN;DIVERSIFICADO;COOPERATIVA;RURAL;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0152-46;SAN MARCOS;CONCEPCION TUTUAPA;"INSTITUTO TECNOLÓGICO PARTICULAR MIXTO ""CONCEPCIÓN""";MISAEL ELICEO MORALES RAMOS;GLADIS YOLANDA ALMENGOR OROZCO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);SAN MARCOS
12-06-0178-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA;RICARDO HUGO MÉNDEZ PÉREZ;ISRAEL TOMÁS CARRILLO;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-0181-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA;MISAEL ELICEO MORALES RAMOS;SAIDA MARILU VÁSQUEZ RAMOS;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-06-4141-46;SAN MARCOS;CONCEPCION TUTUAPA;INSTITUTO DIVERSIFICADO POR COOPERATIVA;MISAEL ELICEO MORALES RAMOS;EDWIN VINICIO PAZ MAZARIEGOS;DIVERSIFICADO;COOPERATIVA;URBANA;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-06-5404-46;SAN MARCOS;CONCEPCION TUTUAPA;"INSTITUTO TECNOLÓGICO PARTICULAR MIXTO ""CONCEPCIÓN""";MISAEL ELICEO MORALES RAMOS;GLADIS YOLANDA ALMENGOR OROZCO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0123-46;SAN MARCOS;TACANA;COLEGIO TECNOLOGICO ASUNCION TACANA;MARIO AUGUSTO RECINOS VILLATORO;VICTOR MANUEL DIAZ ROBLERO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0124-46;SAN MARCOS;TACANA;COLEGIO TECNOLOGICO ASUNCION TACANA;MARIO AUGUSTO RECINOS VILLATORO;VICTOR MANUEL DIAZ ROBLERO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);SAN MARCOS
12-07-0139-46;SAN MARCOS;TACANA;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;HERMINIA EGIDIA GÓMEZ VELÁSQUEZ;ABEL ELIAS VELÁSQUEZ VÁSQUEZ;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0155-46;SAN MARCOS;TACANA;LICEO TECNICO PREUNIVERSITARIO TORRICELLI;HERMINIA EGIDIA GÓMEZ VELÁSQUEZ;MARCO ANTONIO ESCALANTE BRAVO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0156-46;SAN MARCOS;TACANA;"COLEGIO DE FORMACION SOCIAL Y EMPRESARIAL ""FOSEM""";ORLANDO ABEL ZUNUN VELASQUEZ;GALINDO ROSANIO MORALES GUTIERREZ;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0157-46;SAN MARCOS;TACANA;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;ORLANDO ABEL ZUNUN VELASQUEZ;DELMY MARISELA OROZCO BAUTISTA;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0165-46;SAN MARCOS;TACANA;TECNOLOGICO SPENCER W. KIMBALL;RUDY RUBEN PEREZ PEREZ;RICARDO ESTEBAN CIFUENTES ORTIZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0166-46;SAN MARCOS;TACANA;TECNOLOGICO SPENCER W. KIMBALL;FREDY ARMANDO FELICIANO GABRIEL;RICARDO ESTEBAN CIFUENTES ORTIZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);SAN MARCOS
12-07-0167-46;SAN MARCOS;TACANA;TECNOLOGICO SPENCER W. KIMBALL;FREDY ARMANDO FELICIANO GABRIEL;RICARDO ESTEBAN CIFUENTES ORTIZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0168-46;SAN MARCOS;TACANA;LICEO TECNICO PREUNIVERSITARIO TORRICELLI;HERMINIA EGIDIA GÓMEZ VELÁSQUEZ;BRENDI VERÓNICA SOTO BARTOLÓN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0169-46;SAN MARCOS;TACANA;LICEO TECNICO PREUNIVERSITARIO TORRICELLI;ABELINO VIDAL ESCALANTE VELASQUEZ;MAGDALENO APOLINAR ROBLERO MORALES;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);SAN MARCOS
12-07-0171-46;SAN MARCOS;TACANA;INSTITUTO DE EDUCACION DIVERSIFICADA MUNICIPAL;EVILIA VICTORIA GARCÍA MÉRIDA DE CALDERÓN;ROLFI ANGEL ROBLERO ORTEGA;DIVERSIFICADO;MUNICIPAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0194-46;SAN MARCOS;TACANA;INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA;ORLANDO ABEL ZUNUN VELASQUEZ;ADONAI ESCOBAR DÍAZ;DIVERSIFICADO;COOPERATIVA;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0195-46;SAN MARCOS;TACANA;COLEGIO TECNOLOGICO ASUNCION TACANA;HERMINIA EGIDIA GOMEZ VELASQUEZ;AIDEÉ ESTELA MORALES PÉREZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0202-46;SAN MARCOS;TACANA;"COLEGIO CRISTIANO BILINGUE ""BLUE-SKY""";ABELINO VIDAL ESCALANTE VELASQUEZ;OBNER AVIMAEL GONZÁLEZ ESCALANTE;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0205-46;SAN MARCOS;TACANA;"COLEGIO CRISTIANO BILINGUE ""BLUE-SKY""";ABELINO VIDAL ESCALANTE VELASQUEZ;OBNER AVIMAEL GONZÁLEZ ESCALANTE;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0206-46;SAN MARCOS;TACANA;"COLEGIO CRISTIANO BILINGUE ""BLUE-SKY""";ABELINO VIDAL ESCALANTE VELASQUEZ;OBNER AVIMAEL GONZÁLEZ ESCALANTE;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-07-0207-46;SAN MARCOS;TACANA;"COLEGIO ""DIOS CON NOSOTROS""";HERMINIA EGIDIA GÓMEZ VELÁSQUEZ;NELVIA NADAHI PEREZ SANCHEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-07-0213-46;SAN MARCOS;TACANA;"INSTITUTO TECNOLÓGICO ""ESPERANZA""";YOLANDA MICAELA ESCALANTE PÉREZ;ANGELICA FULVIA MORALES PÉREZ;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-07-0214-46;SAN MARCOS;TACANA;"INSTITUTO TECNOLÓGICO ""ESPERANZA""";YOLANDA MICAELA ESCALANTE PÉREZ;ANGELICA FULVIA MORALES PÉREZ;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
