CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN
17-12-0134-46,17-022,PETEN,POPTUN,LICEO CRISTIANO CON ORIENTACION UNIVERSITARIA EL SHADDAI,BULEVAR 25 DE JUNIO Y 9A AVENIDA ZONA 1 BARRIO SAN FRANCISCO,79278625,JUAN FRANCISCO OLIVA ESTRADA,GLADYS AZUCENA GOMEZ SALAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
17-12-0140-46,17-022,PETEN,POPTUN,LICEO CIENCIA Y DESARROLLO CON ORIENTACION TECNICA Y CIENTIFICA,AV15 DE SEPTIEMBRE 0-41-ZONA 2,41676906,JUAN FRANCISCO OLIVA ESTRADA,CARLOS HUMBERTO MARROQUIN MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
17-12-0142-46,17-022,PETEN,POPTUN,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,3RACALLEA 7-13 ZONA 1,79277745,JUAN FRANCISCO OLIVA ESTRADA,RAMON FRANCISCO CASTELLANOS MATUS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
17-12-0143-46,17-022,PETEN,POPTUN,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,3RA CALLE A 7-13 ZONA 1,79277745,JUAN FRANCISCO OLIVA ESTRADA,VENEDICTO ISRAEL VALLE GUERRA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
17-12-0145-46,17-12-1054,PETEN,POPTUN,LICEO CRISTIANO CON ORIENTACION UNIVERSITARIA EL SHADDAI,BOULEVARD 25 DE JUNIO 9AV ZONA 1 BARRIO SAN FRANCISCO,79278625,OCTAVIO LONE GUERRA,FERMINA CORDOVA PELAES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
17-12-0149-46,17-022,PETEN,POPTUN,CENTRO DE ESTUDIOS PREUNIVERSITARIOS MONTE SION,BARRIO SANTA MARIA,49139861,JUAN FRANCISCO OLIVA ESTRADA,HENRY FRANCISCO RUIZ BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-12-0152-46,17-022,PETEN,POPTUN,CENTRO DE ESTUDIOS PREUNIVERSITARIOS MONTE SION,BARRIO SANTA MARIA,42221946,JUAN FRANCISCO OLIVA ESTRADA,HENRY FRANCISCO RUIZ BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
17-12-0156-46,17-022,PETEN,POPTUN,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,3RACALLE A 7-13-NONA 1,79277745,JUAN FRANCISCO OLIVA ESTRADA,FRANCISCO CASTELLANOS MATUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
17-12-0173-46,17-12-1054,PETEN,POPTUN,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,3RACALLE A7-13 ZONA 1,41511141,OCTAVIO LONE GUERRA,RAMON FRANCISCO CASTELLANOS MATUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
17-12-0174-46,17-12-1054,PETEN,POPTUN,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,3RACALLE A7-13-ZONA 1,42190516,OCTAVIO LONE GUERRA,RAMON FRANCISCO CASTELLANOS MATUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA)
17-12-0176-46,17-12-1054,PETEN,POPTUN,LICEO CRISTIANO CON ORIENTACION UNIVERSITARIA EL SHADDAI,BOULEVARD 25 DE JUNIO Y 9AAV ZONA I BARRIO SAN FRANCISCO,79278625,OCTAVIO LONE GUERRA,GLADYS AZUCENA GOMEZ SALAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA)
17-12-0178-46,17-12-1054,PETEN,POPTUN,LICEO CIENCIA Y DESARROLLO CON ORIENTACION TECNICA Y CIENTIFICA,NO_ESPECIFICADO,35962859,OCTAVIO LONE GUERRA,CARLOS HUMBERTO MARROQUIN MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA)
17-12-0184-46,17-12-1055,PETEN,POPTUN,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CASERIO EL CAOBA,48447717,JUAN FRANCISCO OLIVA ESTRADA,NO_ESPECIFICADO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR)
17-12-0185-46,17-12-1222,PETEN,POPTUN,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CASERIO SABANETA TANJOC,42769799,JOSUE NEHEMIAS DE PAZ GONZALEZ,NO_ESPECIFICADO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR)
17-12-0190-46,17-12-1054,PETEN,POPTUN,COLEGIO PREUNIVERSITARIO ITZA,12 AVENIDA 6-50 ZONA 4 BARRIO EL PORVENIR,59456314,OCTAVIO LONE GUERRA,MARIA DE JESUS MATUS PEREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
17-12-0397-46,17-12-1054,PETEN,POPTUN,ESCUELA NACIONAL DE CIENCIAS COMERCIALES,AVENIDA 15 DE SEPTIEMBRE 0-41 ZONA 2,59986319,OCTAVIO LONE GUERRA,IRIS ARACELY MORALES CABRERA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-12-0398-46,17-12-1222,PETEN,POPTUN,INSTITUTO DE CAPACITACION ADVENTISTA DEL PETEN,NO_ESPECIFICADO,40690158,JOSUE NEHEMIAS DE PAZ GONZALEZ,HERSON MISAEL MAZARIEGOS GODINEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
17-12-1046-46,17-12-1054,PETEN,POPTUN,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,3A CALLE A 7-13 ZONA 1,41511141,OCTAVIO LONE GUERRA,RAMON FRANCISCO CASTELLANOS MATUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-12-2962-46,17-12-1054,PETEN,POPTUN,LICEO CIENCIA Y DESARROLLOCON ORIENTACION TECNICA Y CIENTIFICA,NO_ESPECIFICADO,35962859,OCTAVIO LONE GUERRA,CARLOS HUMBERTO MARROQUIN MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
17-12-3469-46,NO_ESPECIFICADO,PETEN,POPTUN,INSTITUTO PRIVADO MIXTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ,NO_ESPECIFICADO,NO_VALIDO,NO_ESPECIFICADO,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,SABATINO
17-12-3540-46,17-,PETEN,POPTUN,COLEGIO PRIVADO MIXTO MACHAQUIL-HA,ALDEA MACHAQUILA,NO_VALIDO,JOSE FRANCISCO OLAN PONCE,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-12-3708-46,17-022,PETEN,POPTUN,COLEGIO MIXTO PRIVADO HELIODORO PICAZO,BARRIO IXOBEL ZONA 6,58187835,JUAN FRANCISCO OLIVA ESTRADA,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-12-3709-46,NO_ESPECIFICADO,PETEN,POPTUN,COLEGIO PRIVADO PATRONATO CULTURAL EDUCATIVO,ALDEA MACHAQUILA,59072510,NO_ESPECIFICADO,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-12-3710-46,17-022,PETEN,POPTUN,INSTITUTO DE MAGISTERIO EDUCACION PRIMARIA INTERCULTURAL POR COOPERATIVA,BARRIO IXOBEL ZONA 6,NO_VALIDO,JUAN FRANCISCO OLIVA ESTRADA,MARIO ANIBAL LOPEZ TEJADA,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-12-3712-46,17-12-1055,PETEN,POPTUN,INSTITUTO DIVERSIFICADO POR COOPERATIVA,ALDEA MACHAQUILA,55161552,JUAN FRANCISCO OLIVA ESTRADA,VALENTIN CHUB CUCUL,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-12-3732-46,17-022,PETEN,POPTUN,INSTITUTO NORMAL POR COOPERATIVA MAGISTERIO PRIMARIA INTERCULTURAL,BARRIO EL PORVENIR,NO_VALIDO,JUAN FRANCISCO OLIVA ESTRADA,HUMBERTO BELIZARIO ASTUDILLO ADAUTO,DIVERSIFICADO,COOPERATIVA,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR)
17-12-4099-46,17-023,PETEN,POPTUN,CENTRO EDUCATIVO EL BOSQUE,7A AVENIDA BARRIO EL BOSQUE ZONA 2,79276100,EDY GENIS MORATAYA,RUDY FERNANDO BOLAÑOS ALDANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0099-46,17-026,PETEN,LAS CRUCES,COLEGIO PRIVADO MIXTO JESUS EL DIVINO MAESTRO -JEDIMA-,ALDEA BETHANIA,45287229,CARMEN NEDITA NATARENO PADILLA,GREYSI GUADALUPE PAZ LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0100-46,17-026,PETEN,LAS CRUCES,COLEGIO PRIVADO MIXTO  JESUS EL DIVINO MAESTRO -JEDIMA-,ALDEA BETHANIA LAS CRUCES PETEN,45287229,CARMEN NEDITA NATARENO PADILLA,GREYSI GUADALUPE PAZ LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0103-46,17-13-1056,PETEN,LAS CRUCES,COLEGIO PRIVADO MIXTO JEDIMA,ALDEA PALESTINA LAS CRUCES PETEN,48045807,FIDEL OMAR HERNANDEZ RAMIREZ,ELIDA ELIZABETH PEREZ AZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0104-46,17-026,PETEN,LAS CRUCES,COLEGIO PRIVADO MIXTO EL DIVINO MAESTRO,ZONA 3,40094596,CARMEN NEDITA NATARENO PADILLA,HENRY ADALBERTO MEDRANO NAJARRO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0105-46,17-025,PETEN,LAS CRUCES,COLEGIO ADVENTISTA GETSEMANI,ZONA 1,30376084,FIDEL OMAR HERNANDEZ RAMIREZ,DALIDA ANAYANZA HERNANDEZ RAMIREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0107-46,17-13-1056,PETEN,LAS CRUCES,INSTITUTO MUNICIPAL DE EDUCACION MEDIA,ZONA 1,50160941,FIDEL OMAR HERNANDEZ RAMIREZ,DEISY FABIOLA LOPEZ LOPEZ,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0108-46,17-044,PETEN,LAS CRUCES,INSTITUTO MUNICIPAL DE EDUCACION MEDIA,ZONA 1,58082806,FIDEL OMAR HERNANDEZ RAMIREZ,JUAN CARLOS MONZON LUTIN,DIVERSIFICADO,MUNICIPAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
17-13-0112-46,17-13-1056,PETEN,LAS CRUCES,INSTITUTO MUNICIPAL DE EDUCACION MEDIA,ALDEA PALESTINA,33518325,FIDEL OMAR HERNANDEZ RAMIREZ,MARCOS OSWALDO JOHNSTON LIMA,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0113-46,17-043,PETEN,LAS CRUCES,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI-,ALDEA VISTA HERMOSA,79261005,DOMINGA GARCIA RAYMUNDO,ANDRES DOMINGO PAIZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
17-13-0117-46,17-13-1056,PETEN,LAS CRUCES,COLEGIO DE CIENCIAS COMERCIALES LAS CRUCES,2 AVE 2 CALLE ZONA 1,53323553,FIDEL OMAR HERNANDEZ RAMIREZ,PEDRO OCIEL JAIME RIVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
17-13-0118-46,17-044,PETEN,LAS CRUCES,COLEGIO DE CIENCIAS COMERCIALES LAS CRUCES,2 AVE 2 CALLE ZONA 1,53323553,FIDEL OMAR HERNANDEZ RAMIREZ,ARACELI SANDOVAL VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
17-13-0119-46,17-13-1056,PETEN,LAS CRUCES,COLEGIO DE CIENCIAS COMERCIALES LAS CRUCES,2 AVE 2 CALLE ZONA 1,53323553,FIDEL OMAR HERNANDEZ RAMIREZ,PEDRO OCIEL JAIME RIVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0120-46,17-026,PETEN,LAS CRUCES,COLEGIO DE CIENCIAS COMERCIALES LAS CRUCES,2 AVE 2 CALLE ZONA 1,53323553,CARMEN NEDITA NATARENO PADILLA,ARACELI SANDOVAL VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
17-13-0122-46,17-026,PETEN,LAS CRUCES,CENTRO EDUCATIVO TECNOLOGICO DE FORMACION INTEGRAL CETFI,CASERIO VISTA HERMOSA,46026222,CARMEN NEDITA NATARENO PADILLA,MARIO ORLANDO ZELAYA DARDON,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0125-46,17-13-1057,PETEN,LAS CRUCES,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COOPERATIVA UNION MAYA ITZA,40453135,GUSTAVO ADOLFO PIRIR FLORES,MATEO ANTONIO NICOLAS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
17-13-0126-46,17-026,PETEN,LAS CRUCES,COLEGIO PRIVADO MIXTO JESUS EL DIVINO MAESTRO,ALDEA BETHANIA,45287229,CARMEN NEDITA NATARENO PADILLA,GREYSI GUADALUPE PAZ LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
17-13-0129-46,17-044,PETEN,LAS CRUCES,COLEGIO PRIVADO MIXTO JESUS EL DIVINO MAESTRO- GEDIMA,ALDEA BETHANIA,45287229,FIDEL OMAR HERNANDEZ RAMIREZ,NOE MOISES XO PAAN,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
17-13-0131-46,17-043,PETEN,LAS CRUCES,IMEBI,CASERIO VISTA HERMOS,79262582,DOMINGA GARCIA RAYMUNDO,LADISLAO SALVADOR HERNANDEZ LUCAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0135-46,17-026,PETEN,LAS CRUCES,CENTRO EDUCATIVO YAXTUNILHA,3ACALLE ZONA 3,30854215,CARMEN NEDITA NATARENO PADILLA,NIDIA ESTER GALICIA ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
17-13-0136-46,17-026,PETEN,LAS CRUCES,CENTRO EDUCATIVO YAXTUNILHA,3RACALLE ZONA 3,30854215,CARMEN NEDITA NATARENO PADILLA,NIDIA ESTER GALICIA ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
17-13-0137-46,17-13-1056,PETEN,LAS CRUCES,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA,ZONA 3 LAS CRUCES,49187080,FIDEL OMAR HERNANDEZ RAMIREZ,RUTH ABIGAIL MENDEZ AGUILAR,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0138-46,17-13-1057,PETEN,LAS CRUCES,COLEGIO PRIVADO MIXTO EL BUEN PASTOR,CASERIO RETALTECO,40122056,GUSTAVO ADOLFO PIRIR FLORES,EDNER NEFTALI DE LEON CALMO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0140-46,17-026,PETEN,LAS CRUCES,COLEGIO PRIVADO MIXTO EL BUEN PASTOR,CASERIO RETALTECO,40122056,CARMEN NEDITA NATARENO PADILLA,KENIA GUISELLA NAJARRO ALVAREZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
17-13-0143-46,17-025,PETEN,LAS CRUCES,COLEGIO DE CIENCIAS COMERCIALES LAS CRUCES,12 AV 2DA CALLE ZONA 1,53323553,FIDEL OMAR HERNANDEZ RAMIREZ,PEDRO OCIEL JAIME RIVAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,BILINGUE,DOBLE,FIN DE SEMANA
17-13-0145-46,17-025,PETEN,LAS CRUCES,COLEGIO PRIVADO MIXTO SUPERA CION Y ESPERANZA,ALDEA PALESTINA,36051122,FIDEL OMAR HERNANDEZ RAMIREZ,MARIA CALENDELARIA GARCIA BATRES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0148-46,17-13-1056,PETEN,LAS CRUCES,COLEGIO DE CIENCIAS COMERCIALES LAS CRUCES,12 AV 2DA CALLE ZONA 1,79273890,FIDEL OMAR HERNANDEZ RAMIREZ,PEDRO OCIEL JAIME RIVAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA)
17-13-0150-46,17-13-1057,PETEN,LAS CRUCES,COLEGIO PRIVADO MIXTO EL BUEN PASTOR,CASERIO RETALTECO,40122056,GUSTAVO ADOLFO PIRIR FLORES,EDNER NEFTALI DE LEON CALMO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA)
17-13-0152-46,17-025,PETEN,LAS CRUCES,COLEGIO PRIVADO MIXTO JESUS EL DIVINO MAESTRO-JEDIMA-,CASERIO BETHANIA,40311962,FIDEL OMAR HERNANDEZ RAMIREZ,GREYSI GUADALUPE PAZ LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA)
17-13-0154-46,17-025,PETEN,LAS CRUCES,COLEGIO PRIVADO MIXTO JESUS EL DIVINO MAESTRO,ALDEA BETHANIA,40311962,FIDEL OMAR HERNANDEZ RAMIREZ,GREYSI GUADALUPE PAZ LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
17-13-0157-46,17-025,PETEN,LAS CRUCES,COLEGIO ADVENTISTA GETSEMANI,1RA CALLE 8VA AVENIDA ZONA 1,40720870,FIDEL OMAR HERNANDEZ RAMIREZ,DALIDA ANAYANZA HERNANDEZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
17-13-0161-46,17-13-1056,PETEN,LAS CRUCES,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ZONA 1,NO_VALIDO,FIDEL OMAR HERNANDEZ RAMIREZ,NO_ESPECIFICADO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-13-0162-46,17-13-1057,PETEN,LAS CRUCES,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CASERIO VISTA HERMOSA,57323448,GUSTAVO ADOLFO PIRIR FLORES,NO_ESPECIFICADO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-14-0024-46,17-14-1058,PETEN,EL CHAL,LICEO EDUCATIVO SALEM,CABECERA MUNICIPAL,49194715,EDY GENIS MORATAYA,BEATRIZ ARMINDA ESQUIVEL RUANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-14-0028-46,17-14-1058,PETEN,EL CHAL,ESCUELA DE COMERCIO,CABECERA MUNICIPAL,44908438,EDY GENIS MORATAYA,ARACELY GUTIERREZ ESQUIVEL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-14-0032-46,17-14-1058,PETEN,EL CHAL,CENTRO EDUCATIVO TECNICO PORTILLO CETPORT,CABECERA MUNICIPAL,57851111,EDY GENIS MORATAYA,YURI ADALI CORNELIO RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-14-0034-46,17-14-1058,PETEN,EL CHAL,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA- INED-,CABECERA MUNICIPAL,33933229,EDY GENIS MORATAYA,ANA YOLANDA LOPEZ HERNANDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-14-0044-46,17-013,PETEN,EL CHAL,LICEO EDUCATIVO SALEM,CABECERA MUNICIPAL,49194715,BRAULIO AMILCAR CHAN TESUCUN,BEATRIZ ARMINDA ESQUIVEL RUANO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
17-14-0076-46,17-013,PETEN,EL CHAL,COLEGIO EDUCATIVO DIVERSIFICADO LAS FLORES- CEDIF-,COOPERATIVA LAS FLORES,58502152,BRAULIO AMILCAR CHAN TESUCUN,ELVIN ALEXANDER LOPEZ INTERIANO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-14-0078-46,17-013,PETEN,EL CHAL,COLEGIO EDUCATIVO DIVERSIFICADO LAS FLORES -CEDIF-,COOPERTIVA LAS FLORES,56984314,BRAULIO AMILCAR CHAN TESUCUN,ELVIN ALEXANDER LOPEZ INTERIANO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
17-14-0080-46,17-14-0147,PETEN,EL CHAL,COLEGIO EDUCATIVO DIVERSIFICADO LAS FLORES -CEDIF-,COOPERATIVA LAS FLORES,56984314,EDY GENIS MORATAYA,ELVIN ALEXANDER LOPEZ INTERIANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
17-14-0083-46,17-013,PETEN,EL CHAL,CENTRO EDUCATIVO TECNICO PORTILLO CETPORT,NO_ESPECIFICADO,48835891,BRAULIO AMILCAR CHAN TESUCUN,YURI ADALI CORNELIO RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
17-14-0084-46,17-14-1058,PETEN,EL CHAL,CENTRO EDUCATIVO TECNICO PORTILLO CETPORT,NO_ESPECIFICADO,57851111,EDY GENIS MORATAYA,YURI ADALI CORNELIO RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
17-14-0086-46,17-14-1058,PETEN,EL CHAL,LICEO EDUCATIVO SALEM,AREA CENTRAL-EL CHAL,49194715,EDY GENIS MORATAYA,BEATRIZ ARMINDA ESQUIVEL RUANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
17-14-0089-46,17-14-1058,PETEN,EL CHAL,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,CASERIO AGRICULTORES UNIDOS,47311925,EDY GENIS MORATAYA,ABELINO CASTRO SAMAYOA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-14-0090-46,17-14-0147,PETEN,EL CHAL,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADO-INED-,CASERIO SANTA AMELIA,42727176,EDY GENIS MORATAYA,INGRIS MARILIS TELON DUARTE,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
17-14-0099-46,17-14-1058,PETEN,EL CHAL,LICEO EDUCATIVO SALEM LICES,BARRIO EL PARAISO,49194715,EDY GENIS MORATAYA,BEATRIZ ARMINDA ESQUIVEL RUANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,FIN DE SEMANA
17-14-0100-46,17-14-1058,PETEN,EL CHAL,CENTRO EDUCATIVO TECNICO PORTILLO- CETPORT-,NO_ESPECIFICADO,57851111,EDY GENIS MORATAYA,YURI ADALI CORNELIO RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA)
