,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN
9665,19-04-1001-46,19-008,ZACAPA,GUALAN,LICEO SINAI (POR MADUREZ),BARRIO LAS FLORES,['79332781'],BRENDA YANETH RAMOS LOPEZ,GENNY CAROLINA ORELLANA BOCANEGRA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
9666,19-04-1149-46,19-04-1126,ZACAPA,GUALAN,INSTITUTO DIVERSIFICADO MUNICIPAL,BARRIO RIO HONDO,['44809306'],ERICKA LISBETH CORDON SUCHITE,ERIKA AZUCENA FRANCO,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9667,19-04-1263-46,19-04-1125,ZACAPA,GUALAN,"""LICEO SINAI""",BARRIO LAS FLORES,['79332781'],BRENDA YANETH RAMOS LOPEZ,JUAN DANIEL TOLEDO BARILLAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
9668,19-05-0003-46,19-010,ZACAPA,TECULUTAN,CENTRO PEDAGOGICO LUZ DEL SABER,BARRIO EL CALVARIO CASA  ZONA,['79349260'],OSCAR OVIDIO FRANCO PAZ,ANA PATRICIA PORTILLO DE NAJERA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
9669,19-05-0014-46,19-010,ZACAPA,TECULUTAN,INSTITUTO TECNOLOGICO DE TECULUTAN ITTE,BARRIO NUEVO DA AVENIDA  ZONA,['79347630'],OSCAR OVIDIO FRANCO PAZ,GILBERTO CAAL BOTZOC,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR)
9670,19-05-0016-46,19-05-1129,ZACAPA,TECULUTAN,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, INED",DA CALLE RA AVE ZONA  BARRIO NUEVO,['50338841'],OSCAR OVIDIO FRANCO PAZ,AURA ALICIA GALLARDO PEREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9671,19-05-0026-46,19-010,ZACAPA,TECULUTAN,COLEGIO MAYA TECULUTAN,ENTRADA PRINCIPAL A LA ALDEA LA PAZ,['NO_VALIDO'],OSCAR OVIDIO FRANCO PAZ,JOSSELIN FABELLA SANDOVAL MATA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9672,19-05-0028-46,19-010,ZACAPA,TECULUTAN,GETHSEMANE COLLEGE,CAMINO QUE CONDUCE HACIA LA ALDEA LA PAZ,['41503049'],OSCAR OVIDIO FRANCO PAZ,ANA ELIZABETH CHACON,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR)
9673,19-05-0030-46,19-010,ZACAPA,TECULUTAN,INSTITUTO BASICO Y BACHILLERATO POR MADUREZ JUAN PAZ,ALDEA SAN JOSE,['33242598'],OSCAR OVIDIO FRANCO PAZ,JUAN DE JESUS AGUSTIN PAZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DOMINICAL
9674,19-05-0038-46,19-05-1129,ZACAPA,TECULUTAN,GETHSEMANE COLLEGE,SECTOR CARLOS CHACON CASERIO PUERTA DE GOLPE,['41503049'],OSCAR OVIDIO FRANCO PAZ,KATHY JOHANNA MORALES MANCILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
9675,19-05-0045-46,19-010,ZACAPA,TECULUTAN,LICEO SAN FRANCISCO DE ASIS,TA AVENIDA DA CALLE ZONA  BARRIO EL TRIANGULO,['51857005'],OSCAR OVIDIO FRANCO PAZ,RAUL ALEXANDER RAMIREZ MIRANDA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
9676,19-05-0046-46,19-010,ZACAPA,TECULUTAN,COLEGIO DE COMPUTACION DR. HECTOR NERI CASTAÑEDA CALDERON,A CALLE  ZONA  TECULUTAN TECULUTAN,['53051479'],OSCAR OVIDIO FRANCO PAZ,MARIO CASTAÑEDA CORDON,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9677,19-05-0047-46,19-010,ZACAPA,TECULUTAN,GETHSEMANE COLLEGE,CAMINO QUE CONDUCE HACIA LA ALDEA LA PAZ,['41503049'],OSCAR OVIDIO FRANCO PAZ,ANA ELIZABETH CHACON,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR)
9678,19-05-0048-46,19-018,ZACAPA,TECULUTAN,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX-,CASERIO LOS PUENTES,['55152992'],MAYRA MARIVEL LOPEZ HERNANDEZ,SINTIA YULIANA ARRIAZA LOPEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
9679,19-05-0049-46,19-05-1129,ZACAPA,TECULUTAN,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA,KM  CARRETERA AL ATLANTICO BARRIO SAN JOSE,['77283695'],OSCAR OVIDIO FRANCO PAZ,EDGAR FERNANDO VARGAS PAZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9680,19-05-0050-46,19-010,ZACAPA,TECULUTAN,"COLEGIO DE INNOVACION Y APRENDIZAJE TECULUTAN ""CIAT""",BARRIO SAN JOSE TECULUTAN,['36079668'],OSCAR OVIDIO FRANCO PAZ,REGINALDA AZUCENA CORDON GARCIA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
9681,19-05-0051-46,19-010,ZACAPA,TECULUTAN,"COLEGIO DE INNOVACION Y APRENDIZAJE TECULUTAN ""CIAT""",BARRIO SAN JOSE TECULUTAN,['36079668'],OSCAR OVIDIO FRANCO PAZ,EVELYN ANTONIA CORDON GARCIA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
9682,19-05-0052-46,19-010,ZACAPA,TECULUTAN,"COLEGIO DE INNOVACION Y APRENDIZAJE TECULUTAN ""CIAT""",BARRIO SAN JOSE,['36079668'],OSCAR OVIDIO FRANCO PAZ,EVELYN ANTONIA CORDON GARCIA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA)
9683,19-05-0058-46,19-05-1129,ZACAPA,TECULUTAN,"COLEGIO DE INNOVACION Y APRENDIZAJE TECULUTAN ""CIAT""",ALDEA BARRANCA SECA,['36079668'],OSCAR OVIDIO FRANCO PAZ,EVELYN ANTONIA CORDON GARCIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
9684,19-05-0060-46,19-05-1129,ZACAPA,TECULUTAN,"COLEGIO DE INNOVACION Y APRENDIZAJE TECULUTAN ""CIAT""",ALDEA BARRANCA SECA,['36079667'],OSCAR OVIDIO FRANCO PAZ,EVELYN ANTONIA CORDON GARCIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA)
9685,19-05-0062-46,19-05-1129,ZACAPA,TECULUTAN,"COLEGIO DE INNOVACION Y APRENDIZAJE TECULUTAN ""CIAT""",ALDEA BARRANCA SECA,['36079668'],OSCAR OVIDIO FRANCO PAZ,EVELYN ANTONIA CORDON GARCIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9686,19-05-0343-46,19-010,ZACAPA,TECULUTAN,COLEGIO DE COMPUTACION DR. HECTOR NERI CASTAÑEDA CALDERON,A CALLE  ZONA,['53051479'],OSCAR OVIDIO FRANCO PAZ,MARIO CASTAÑEDA CORDON,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9687,19-05-0732-46,19-010,ZACAPA,TECULUTAN,COLEGIO MIXTO SAN JOSE,KILOMETRO  RUTA AL ATLANTICO,['79347154'],OSCAR OVIDIO FRANCO PAZ,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9688,19-05-1003-46,19-010,ZACAPA,TECULUTAN,COLEGIO SAN FRANCISCO JAVIER DE ZACAPA,KM  CARRETERA AL ATLANTICO,['58461794'],OSCAR OVIDIO FRANCO PAZ,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR)
9689,19-05-1080-46,19-05-1129,ZACAPA,TECULUTAN,"COLEGIO EVANGELICO MIXTO BILINGUE ""MONTE SION""",LOTIFICACION LA MAQUINA,['79349362'],OSCAR OVIDIO FRANCO PAZ,JENNIFER ANDREA PEREZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9690,19-05-1194-46,19-010,ZACAPA,TECULUTAN,CENTRO PEDAGOGICO LUZ DEL SABER,BARRIO EL CALVARIO CASA  ZONA,['79349260'],OSCAR OVIDIO FRANCO PAZ,WILLIAM GEOVANY FAJARDO ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
9691,19-06-0005-46,19-06-1131,ZACAPA,USUMATLAN,"INSTITUTO MIXTO POR COOPERATIVA DE DIVERSIFICADO ""LICENCIADO DAVID ESTUARDO RAMOS AVILES""",ALDEA EL JUTE,['52029954'],FLOR DE MARIA MORALES CASTAÑEDA,REYNA ISABEL CRUZ REYES,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9692,19-06-0008-46,19-06-1131,ZACAPA,USUMATLAN,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, INED",USUMATLAN,['42736525'],FLOR DE MARIA MORALES CASTAÑEDA,LUIS ALBERTO MARROQUIN RECINOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9693,19-06-0015-46,19-018,ZACAPA,USUMATLAN,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX-,ALDEA EL JUTE USUMATLAN,['42117240'],MAYRA MARIVEL LOPEZ HERNANDEZ,LUZ DE MARIA ALDANA MORALES,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
9694,19-06-0017-46,19-06-1131,ZACAPA,USUMATLAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL JUTE,['33152169'],FLOR DE MARIA MORALES CASTAÑEDA,ALEJANDRO RAUL JARQUIN MENDEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
9695,19-06-1011-46,19-011,ZACAPA,USUMATLAN,INSTITUTO NACIONAL DE TELEBACHILLERATO CON FORMACION INTEGRAL PARA EL TRABAJO,ALDEA EL JUTE,['NO_VALIDO'],FLOR DE MARIA MORALES CASTAÑEDA,NO_ESPECIFICADO,DIVERSIFICADO,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
9696,19-07-0004-46,19-07-1133,ZACAPA,CABAÑAS,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, INED",BARRIO SAN PEDRO,['41968826'],XIOMARA ARACELY CUYUCH PEREZ,CARMEN LUCIA ARRIAZA QUIJANO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9697,19-07-0019-46,19-012,ZACAPA,CABAÑAS,LICEO MIXTO EBENEZER,BARRIO SAN SEBASTIAN,['41300376'],XIOMARA ARACELY CUYUCH PEREZ,AMANDA SUCELI RUIZ VIDAL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
9698,19-07-0021-46,19-07-1133,ZACAPA,CABAÑAS,LICEO MIXTO EBENEZER,BARRIO SAN SEBASTIAN,['41300376'],XIOMARA ARACELY CUYUCH PEREZ,AMANDA SUCELI RUIZ VIDAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
9699,19-07-0024-46,19-012,ZACAPA,CABAÑAS,INSTITUTO DIVERSIFICADO POR COOPERATIVA,BARRIO EL AMATE,['57672260'],XIOMARA ARACELY CUYUCH PEREZ,SOFIA LUCRECIA SOLORZANO GARRIDO,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR)
9700,19-07-0026-46,19-07-1133,ZACAPA,CABAÑAS,LICEO MIXTO EBENEZER,BARRIO SAN SEBASTIAN,['41300376'],XIOMARA ARACELY CUYUCH PEREZ,AMANDA SUCELI RUIZ VIDAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA)
9701,19-07-0028-46,19-07-1132,ZACAPA,CABAÑAS,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL BORDO ALDEA SAN VICENTE,['39126693'],JULIO ROBERTO SALAZAR ARIAS,NO_ESPECIFICADO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
9702,19-07-0808-46,19-07-1133,ZACAPA,CABAÑAS,INSTITUTO DIVERSIFICADO POR COOPERATIVA,BARRIO EL AMATE,['79419096'],XIOMARA ARACELY CUYUCH PEREZ,SOFIA LUCRECIA SOLORZANO GARRIDO,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9703,19-07-0993-46,19-012,ZACAPA,CABAÑAS,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA TELEBACHILLERATO,ALDEA EL ARENAL,['NO_VALIDO'],XIOMARA ARACELY CUYUCH PEREZ,NO_ESPECIFICADO,DIVERSIFICADO,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9704,19-08-0003-46,19-08-1134,ZACAPA,SAN DIEGO,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, INED",BARRIO EL CENTRO,['45607049'],KEVIN ALEXIS GARCIA MARTINEZ,MARIA ESTHER ACEITUNO GARCIA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9705,19-08-0011-46,19-08-1134,ZACAPA,SAN DIEGO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL CENTRO,['42180444'],KEVIN ALEXIS GARCIA MARTINEZ,MARIA EMILIA FRANCO VILLAFUERTE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
9706,19-08-0014-46,19-08-1134,ZACAPA,SAN DIEGO,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SAN ANTONIO LAS LOMAS,['37571691'],KEVIN ALEXIS GARCIA MARTINEZ,NO_ESPECIFICADO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9707,19-08-0015-46,19-08-1134,ZACAPA,SAN DIEGO,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL TERRERO,['36766199'],KEVIN ALEXIS GARCIA MARTINEZ,NO_ESPECIFICADO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9708,19-08-0890-46,19-08-1134,ZACAPA,SAN DIEGO,"INSTITUTO DIVERSIFICADO POR COOPERATIVA ""PROF. CARLOS ROBERTO DONIS OSORIO""",BARRIO EL CENTRO,['40622686'],KEVIN ALEXIS GARCIA MARTINEZ,LEONEL AUGUSTO LEMUS MOSCOSO,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9709,19-09-0008-46,19-09-1136,ZACAPA,LA UNION,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, INED LICENCIADO CELBIN RUDY CARBAJAL ESTEVEZ",BARRIO NUEVO,['46390005'],BERTA ALICIA LEIVA CORDON DE GARCIA,GUSTAVO LEIVA MORALES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
9710,19-09-0034-46,19-09-1139,ZACAPA,LA UNION,"LICEO PARTICULAR MIXTO ""JIREH""",BARRIO NUEVO,['79418369'],ASBEL IVAN SUCHITE ARROYO,ANA MARIA CUELLAR GUERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
9711,19-09-0037-46,19-09-1139,ZACAPA,LA UNION,"LICEO PARTICULAR MIXTO ""JIREH""",BARRIO NUEVO,['79418369'],ASBEL IVAN SUCHITE ARROYO,ANA MARIA CUELLAR GUERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
9712,19-09-0040-46,19-09-1139,ZACAPA,LA UNION,"LICEO PARTICULAR MIXTO ""JIREH""",BARRIO NUEVO,['79418369'],ASBEL IVAN SUCHITE ARROYO,MARIO ENRIQUE QUIEJ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
9713,19-09-0048-46,19-09-1139,ZACAPA,LA UNION,"LICEO PARTICULAR MIXTO ""JIREH""",BARRIO NUEVO,['79418369'],ASBEL IVAN SUCHITE ARROYO,ANA MARIA CUELLAR GUERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA)
9714,19-09-0060-46,19-09-1138,ZACAPA,LA UNION,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CASERIO EL CAMPO ALDEA TASHARTE,['40060606'],JUAN HUMBERTO SANCHEZ CABRERA,NO_ESPECIFICADO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
